movie,chapter,character,listener,dialog
Harry Potter and the Half-Blood Prince,Flight of the Prince,Rubeus Hagrid,Harry Potter,"Take more'n tha' ter finish me off.  Not sure about me 'ouse, tho'.  But if anybody can put it righ', Dumbledore can."
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,Rubeus Hagrid,"Hagrid, Dumbledore --"
Harry Potter and the Half-Blood Prince,Flight of the Prince,Rubeus Hagrid,Harry Potter,Only thing I can't reckon is wha' Snape was doin' with tha' lot.
Harry Potter and the Half-Blood Prince,Flight of the Prince,Rubeus Hagrid,Harry Potter,"An' wha's this wi' the Dark Mar'? Who's been killed? Where's Dumbledore, 'arry? Where's Dumbledore!!"
Harry Potter and the Half-Blood Prince,R.a.B.,Minerva McGonagall,Harry Potter,Potter.
Harry Potter and the Half-Blood Prince,R.a.B.,Minerva McGonagall,Harry Potter,"Potter, in light of what's happened... should you feel the need to talk to someone..."
Harry Potter and the Half-Blood Prince,R.a.B.,Minerva McGonagall,Harry Potter,You should know... Professor Dumbledore...
Harry Potter and the Half-Blood Prince,R.a.B.,Minerva McGonagall,Harry Potter,You meant a great deal to him.
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,Dumbledore.
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,Do you think he would've done it. Draco?
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,"No.  He was lowering his wand.  In the end, it was Snape.  It was always Snape.  And I did nothing..."
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,Strange.  Thinking this is a piece of Voldemort's soul...
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,"Yeah, strange.  Only... it's not. It's a fake."
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,Go on.  Open it.
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,"'To the Dark Lord.  I know I will be dead long before you read this but I want you to know that it was I who discovered your secret.  I have stolen the real Horcrux and intend to destroy it as soon as I can.  I face death in the hope that when you meet your match, you will be mortal once more.  R.A.B.'"
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,"Dunno.  But whoever they are, they have the real Horcrux.  Which means, it was a waste.  All of it."
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,"Ron's okay with it, you know.  You and Ginny.  But if I were you, when he's around, I'd keep the snogging to a minimum."
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,"I'm not coming back, Hermione."
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,We reckoned -- Ron and me.
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,I have to finish what Dumbledore started. I'm not sure where that will lead me... but I'll let you and Ron konw where I am -- when I can.
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,"I've always admired your courage, Harry, but sometimes... you're really thick."
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,"You don't honestly think you can find all those Horcruxes by yourself, do you? You need us, Harry."
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,Yeah.  I do.  But do me a favor. When I'm around?  Keep the snogging to a minimum.
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,Like that's going to happen.
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,"Besides, he's barking."
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,"Funny, he says the same about you."
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,"Yes, but I'm exceptionally perceptive."
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,You're brilliant.  You both are.
Harry Potter and the Half-Blood Prince,R.a.B.,Hermione Granger,Harry Potter,Do you think we'll ever... come back?
Harry Potter and the Half-Blood Prince,R.a.B.,Harry Potter,Hermione Granger,I don_ know. I never realised how beautiful this place was.
